count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
300,2019/11/22 16:28:45.74,-1.645448,-91.02843,576.3505,1,1,0
301,2019/11/22 16:28:45.94,-1.645448,-91.02843,576.3505,1,1,0
302,2019/11/22 16:28:45.125,-1.700928,-91.11668,576.3096,1,1,0
303,2019/11/22 16:28:45.155,-1.75967,-91.17646,576.173,1,1,0
304,2019/11/22 16:28:45.177,-1.812746,-91.24356,576.0831,1,1,0
305,2019/11/22 16:28:45.198,-1.812746,-91.24356,576.0831,1,1,0
306,2019/11/22 16:28:45.230,-1.854097,-91.31865,576.0547,1,1,0
307,2019/11/22 16:28:45.266,-1.90058,-91.41489,576.0461,1,1,0
308,2019/11/22 16:28:45.290,-1.952667,-91.5545,576.1483,1,1,0
309,2019/11/22 16:28:45.317,-2.006798,-91.70896,576.2527,1,1,0
310,2019/11/22 16:28:45.341,-2.066383,-91.85017,576.2853,1,1,0
311,2019/11/22 16:28:45.359,-2.066383,-91.85017,576.2853,1,1,0
312,2019/11/22 16:28:45.397,-2.101007,-91.95988,576.3154,1,1,0
313,2019/11/22 16:28:45.427,-2.126915,-92.0698,576.3906,1,1,0
314,2019/11/22 16:28:45.457,-2.146318,-92.16299,576.3241,1,1,0
315,2019/11/22 16:28:45.481,-2.158597,-92.24226,576.2021,1,1,0
316,2019/11/22 16:28:45.513,-2.162643,-92.31954,576.1672,1,1,0
317,2019/11/22 16:28:45.537,-2.162643,-92.31954,576.1672,1,1,0
318,2019/11/22 16:28:45.568,-2.163704,-92.38554,576.1654,1,1,0
319,2019/11/22 16:28:45.600,-2.167174,-92.46044,576.2111,1,1,0
320,2019/11/22 16:28:45.630,-2.193191,-92.56539,576.2395,1,1,0
321,2019/11/22 16:28:45.673,-2.26509,-92.7225,576.1946,1,1,0
322,2019/11/22 16:28:45.698,-2.349456,-92.90499,576.2451,1,1,0
323,2019/11/22 16:28:45.726,-2.413185,-93.04285,576.1559,1,1,0
324,2019/11/22 16:28:45.749,-2.461085,-93.16879,576.1114,1,1,0
325,2019/11/22 16:28:45.783,-2.487365,-93.26212,576.104,1,1,0
326,2019/11/22 16:28:45.807,-2.490641,-93.34774,576.1522,1,1,0
327,2019/11/22 16:28:45.832,-2.490862,-93.41578,576.1848,1,1,0
328,2019/11/22 16:28:45.860,-2.490862,-93.41578,576.1848,1,1,0
329,2019/11/22 16:28:45.889,-2.480581,-93.46318,576.2858,1,1,0
330,2019/11/22 16:28:45.920,-2.459832,-93.45339,576.2938,1,1,0
331,2019/11/22 16:28:45.947,-2.446991,-93.4634,576.4478,1,1,0
332,2019/11/22 16:28:45.971,-2.453048,-93.50097,576.5612,1,1,0
333,2019/11/22 16:28:45.993,-2.453048,-93.50097,576.5612,1,1,0
334,2019/11/22 16:28:46.20,-2.485639,-93.58244,576.5863,1,1,0
335,2019/11/22 16:28:46.54,-2.553639,-93.70795,576.5269,1,1,0
336,2019/11/22 16:28:46.84,-2.643003,-93.84998,576.4929,1,1,0
337,2019/11/22 16:28:46.108,-2.72968,-93.98858,576.4478,1,1,0
338,2019/11/22 16:28:46.126,-2.72968,-93.98858,576.4478,1,1,0
339,2019/11/22 16:28:46.153,-2.799169,-94.13825,576.5701,1,1,0
340,2019/11/22 16:28:46.190,-2.864106,-94.26308,576.6063,1,1,0
341,2019/11/22 16:28:46.218,-2.93105,-94.41401,576.5915,1,1,0
342,2019/11/22 16:28:46.242,-3.007164,-94.5861,576.6049,1,1,0
343,2019/11/22 16:28:46.268,-3.100003,-94.77813,576.5863,1,1,0
344,2019/11/22 16:28:46.292,-3.100003,-94.77813,576.5863,1,1,0
345,2019/11/22 16:28:46.324,-3.219974,-95.00922,576.5616,1,1,0
346,2019/11/22 16:28:46.351,-3.366033,-95.24094,576.3765,1,1,0
347,2019/11/22 16:28:46.379,-3.509332,-95.46335,576.1436,1,1,0
348,2019/11/22 16:28:46.405,-3.620143,-95.64263,576.0861,1,1,0
